6.746969811307383225e+01 5.674167768461589390e+01
6.927973642871955917e+01 6.805431139947366148e+01
3.124808413846750454e+01 3.461287717133192388e+01
3.421275356003360457e+01 4.992254592353467757e+01
2.607073254849956356e+01 4.624218697909289233e+01
5.660140773053012708e+01 5.789508266858389618e+01
4.813076903071902279e+01 4.096773769100647655e+01
7.345246149650608913e+01 5.908267658445196702e+01
6.400084943941385518e+01 7.406678566106990047e+01
9.297449179077977988e+01 7.071695094128925518e+01
9.687740606115886521e+01 6.033864666351034600e+01
5.839308614267042685e+01 5.724649732654543755e+01
5.470788922728672787e+01 6.728052931879564369e+01
8.356717643001940132e+01 4.008058376913309218e+01
3.393734137589558486e+02 7.798989256604508569e+01
6.217704126075852855e+01 5.769330176280883649e+01
2.404933495043826497e+01 5.546552614229106837e+01
6.498231891863451892e+01 6.963617938135746499e+01
3.707492269807062257e+01 8.052459206172009942e+01
5.246342794142015009e+01 4.786464363392483534e+01
